source_id,relation,target_id
u110273768,follow,u125796953
u110273768,follow,u146215776
u110439086,follow,u392094997
u111054613,follow,u586003
u111054613,follow,u305476548
u111054613,follow,u919599445
u111054613,follow,u947759960
u111924058,follow,u14443340
u111924058,follow,u22598920
u111924058,follow,u22624920
u111924058,follow,u47588692
u111924058,follow,u50606585
u111924058,follow,u93378883
u111924058,follow,u140527863
u111924058,follow,u152905850
u111924058,follow,u188047458
u111924058,follow,u379296310
u112419862,follow,u5863152
u112419862,follow,u6196392
u112419862,follow,u12179872
u112419862,follow,u12551742
u112419862,follow,u22521283
u112419862,follow,u22598920
u113134931,follow,u69575984
u113746083,follow,u22598920
u113746083,follow,u122111595
u113746083,follow,u286841761
u114726248,follow,u131197741
u115955798,follow,u18721974
u115955798,follow,u22598920
u115955798,follow,u40337017
u115955798,follow,u228711740
u115955798,follow,u356979186
u116538160,follow,u93378883
u117755159,follow,u483838785
u118197667,follow,u15455450
u118197667,follow,u21133252
u118197667,follow,u23770754
u118197667,follow,u400741034
u118197667,follow,u1017001452
u118339229,follow,u12551742
u118339229,follow,u16002194
u118898139,follow,u628563
u118898139,follow,u12179872
u118898139,follow,u19706832
u118898139,follow,u22598920
u118898139,follow,u157042531
u119065059,follow,u769985
u119065059,follow,u2007021
u120720544,follow,u22598920
u120720544,follow,u188047458
u120720544,follow,u228711740
u120720544,follow,u440128266
u120720544,follow,u482148232
u120720544,follow,u899934248
u121045001,follow,u22598920
u124578978,follow,u22970058
u124578978,follow,u93378883
u124578978,follow,u131559802
u124578978,follow,u157042531
u124578978,follow,u228711740
u124578978,follow,u356979186
u125622122,follow,u586003
u125622122,follow,u7773732
u125622122,follow,u12179872
u125622122,follow,u12551742
u125622122,follow,u202220813
u125622122,follow,u207490418
u125622122,follow,u410193975
u125622122,follow,u483838785
u125796953,follow,u91696007
u125796953,follow,u107471115
u125796953,follow,u356979186
u126065059,follow,u22598920
u126611558,follow,u12179872
u126611558,follow,u22521283
u126611558,follow,u22598920
u126611558,follow,u24176877
u126611558,follow,u47588692
u126611558,follow,u72863207
u126611558,follow,u91696007
u126611558,follow,u93378883
u126611558,follow,u131559802
u126611558,follow,u228711740
u126611558,follow,u583885189
u128587032,follow,u22598920
u128587032,follow,u93378883
u128587032,follow,u157042531
u128857854,follow,u93378883
u128857854,follow,u126065059
u128857854,follow,u154547583
u128857854,follow,u400741034
u129176007,follow,u22598920
u129515952,follow,u57573169
u129515952,follow,u423410028
u131197741,follow,u356979186
u131435310,follow,u7773732
u131435310,follow,u146215776
u131435310,follow,u317336535
u131559802,follow,u22598920
u131559802,follow,u126611558
u132569641,follow,u586003
u132569641,follow,u12179872
u132569641,follow,u21133252
u132569641,follow,u23770754
u132569641,follow,u52140322
u132569641,follow,u82118682
u132569641,follow,u108051742
u132569641,follow,u113134931
u132569641,follow,u202220813
u132569641,follow,u525408377
u132569641,follow,u947759960
u132621562,follow,u157042531
u133447001,follow,u22598920
u134803800,follow,u128857854
u134803800,follow,u154547583
u134803800,follow,u188043254
u135441917,follow,u22598920
u140030010,follow,u220859239
u140030010,follow,u539143317
u140527863,follow,u22598920
u140527863,follow,u47588692
u140527863,follow,u84361482
u140527863,follow,u93378883
u140527863,follow,u125622122
u140527863,follow,u157042531
u140527863,follow,u195763762
u140527863,follow,u947759960
u142335653,follow,u22598920
u146215776,follow,u22970058
u149248959,follow,u769985
u149248959,follow,u16002194
u149248959,follow,u17283453
u149248959,follow,u22598920
u149248959,follow,u29742445
u149248959,follow,u157042531
u149248959,follow,u429414906
u149248959,follow,u499717759
u150307637,follow,u157042531
u151590831,follow,u22598920
u151590831,follow,u47588692
u152905850,follow,u7773732
u152905850,follow,u12179872
u152905850,follow,u22598920
u152905850,follow,u146215776
u153324815,follow,u93378883
u153324815,follow,u126611558
u154197349,follow,u586003
u154197349,follow,u947759960
u154197349,follow,u964327405
u154477852,follow,u7773732
u154477852,follow,u22598920
u154547583,follow,u20303000
u154547583,follow,u22598920
u154547583,follow,u128857854
u154547583,follow,u157042531
u156039467,follow,u7773732
u156039467,follow,u24176877
u156039467,follow,u157042531
u156039467,follow,u561814955
u157042531,follow,u93378883
u157604170,follow,u19706832
u157604170,follow,u108051742
u157604170,follow,u157042531
u160466484,follow,u8029522
u160466484,follow,u22598920
u160466484,follow,u47588692
u160466484,follow,u93378883
u160466484,follow,u146215776
u160466484,follow,u291949510
u163932767,follow,u14443340
u163932767,follow,u22598920
u167823878,follow,u5863152
u167823878,follow,u22521283
u168761446,follow,u22598920
u168761446,follow,u50606585
u168761446,follow,u146215776
u168761446,follow,u210525855
u170384943,follow,u22598920
u170384943,follow,u47588692
u170384943,follow,u163075114
u171640056,follow,u22598920
u173164569,follow,u6082972
u173164569,follow,u22598920
u173164569,follow,u93378883
u173411197,follow,u24503
u174747861,follow,u228711740
u178507135,follow,u6082972
u178507135,follow,u12179872
u178507135,follow,u22598920
u178507135,follow,u50606585
u178507135,follow,u93378883
u178507135,follow,u96450599
u178507135,follow,u469218793
u181191549,follow,u22598920
u181477746,follow,u291949510
u183148817,follow,u14443340
u183148817,follow,u22598920
u183148817,follow,u93378883
u183148817,follow,u109651861
u183148817,follow,u140527863
u183148817,follow,u157042531
u183148817,follow,u392094997
u183149280,follow,u157042531
u183201799,follow,u15922136
u183201799,follow,u22598920
u184777483,follow,u30638954
u184777483,follow,u607937852
u184812764,follow,u22598920
u187536784,follow,u157042531
u188043254,follow,u22598920
u188043254,follow,u317336535
u188043254,follow,u383145557
u188043254,follow,u406150965
u188047458,follow,u22598920
u188047458,follow,u93378883
u188047458,follow,u195763762
u189263728,follow,u17283453
u189263728,follow,u36286962
u194896850,follow,u12179872
u195322597,follow,u107471115
u195322597,follow,u291949510
u195763762,follow,u22598920
u195763762,follow,u22624920
u195763762,follow,u188047458
u196852073,follow,u107193314
u197347453,follow,u67887304
u197347453,follow,u146215776
u197347453,follow,u157042531
u197347453,follow,u312691936
u197347453,follow,u483838785
u197602470,follow,u22598920
u200482073,follow,u379296310
u201012406,follow,u152905850
u201012406,follow,u157042531
u201012406,follow,u379296310
u202220813,follow,u586003
u202220813,follow,u7773732
u202220813,follow,u12179872
u202220813,follow,u131197741
u202244649,follow,u157042531
u202555952,follow,u22598920
u202555952,follow,u47588692
u202555952,follow,u93378883
u204299339,follow,u157042531
u204808236,follow,u5863152
u204808236,follow,u12179872
u204808236,follow,u12551742
u204808236,follow,u22598920
u204808236,follow,u93378883
u204808236,follow,u356979186
u206326866,follow,u964327405
u206615715,follow,u22598920
u207070244,follow,u90436636
u207138462,follow,u586003
u207138462,follow,u23770754
u207138462,follow,u264133279
u207138462,follow,u276983152
u207138462,follow,u525408377
u207138462,follow,u947759960
u207138462,follow,u964327405
u207490418,follow,u7773732
u207490418,follow,u16002194
u207490418,follow,u22598920
u207490418,follow,u52140322
u207490418,follow,u125622122
u207490418,follow,u131197741
u207490418,follow,u202220813
u207490418,follow,u265731317
u207490418,follow,u356979186
u207490418,follow,u410193975
u209733883,follow,u7773732
u209733883,follow,u17426567
u209733883,follow,u22598920
u209733883,follow,u22970058
u209733883,follow,u131197741
u209733883,follow,u207490418
u209733883,follow,u286841761
u209733883,follow,u899934248
u210459173,follow,u22598920
u210459173,follow,u22970058
u210459173,follow,u50606585
u210459173,follow,u163075114
u210459173,follow,u428434740
u210514893,follow,u443896569
u210525855,follow,u964327405
u211904475,follow,u2007021
u211904475,follow,u7773732
u211904475,follow,u12179872
u211904475,follow,u12551742
u211904475,follow,u16002194
u211904475,follow,u22598920
u211904475,follow,u107471115
u211904475,follow,u356979186
u212175167,follow,u96360063
u212175167,follow,u131197741
u212175167,follow,u400741034
u213981500,follow,u57573169
u215216086,follow,u22598920
u215216086,follow,u22624920
u215216086,follow,u188043254
u215216086,follow,u379296310
u215216086,follow,u440128266
u215216086,follow,u469218793
u215216086,follow,u475246008
u215216086,follow,u1001305494
u216522413,follow,u6082972
u216522413,follow,u22598920
u221173559,follow,u22598920
u221173559,follow,u67887304
u222893837,follow,u2007021
u222893837,follow,u12179872
u223840972,follow,u2007021
u223840972,follow,u12179872
u223840972,follow,u22598920
u226197498,follow,u93378883
u226197498,follow,u157042531
u226197498,follow,u501066121
u226576785,follow,u12179872
u226576785,follow,u22598920
u226576785,follow,u157042531
u226576785,follow,u583885189
u228711740,follow,u22598920
u228711740,follow,u44604091
u228711740,follow,u93378883
u228711740,follow,u126611558
u228711740,follow,u440128266
u232560751,follow,u6082972
u232560751,follow,u22598920
u232560751,follow,u552027659
u233245609,follow,u57573169
u233287464,follow,u129515952
u234430637,follow,u22598920
u234430637,follow,u47610275
u234430637,follow,u605521007
u238505344,follow,u2007021
u240346934,follow,u374138547
u242272799,follow,u22598920
u242272799,follow,u47588692
u242272799,follow,u157042531
u244625605,follow,u157042531
u245306807,follow,u149248959
u245953131,follow,u157042531
u245970658,follow,u228711740
u246886628,follow,u157042531
u250842076,follow,u157042531
u252686122,follow,u317336535
u254497239,follow,u382393
u254602977,follow,u583885189
u255499265,follow,u22970058
u256598881,follow,u22598920
u257111136,follow,u586003
u257111136,follow,u84361482
u257111136,follow,u132569641
u257111136,follow,u479506412
u257400824,follow,u504944262
u259428725,follow,u157042531
u259428725,follow,u538395588
u259680844,follow,u126611558
u259773527,follow,u157042531
u259934562,follow,u22598920
u261223538,follow,u6082972
u261223538,follow,u22624920
u261223538,follow,u47588692
u261223538,follow,u131559802
u261223538,follow,u140527863
u261223538,follow,u286841761
u262100774,follow,u22598920
u262100774,follow,u157042531
u264133279,follow,u586003
u264133279,follow,u207138462
u264333523,follow,u7773732
u264333523,follow,u157042531
u265731317,follow,u207490418
u268773741,follow,u146215776
u269535022,follow,u22598920
u269535022,follow,u24176877
u269535022,follow,u469454275
u272876921,follow,u22598920
u272876921,follow,u356979186
u272876921,follow,u501066121
u276983152,follow,u586003
u276983152,follow,u12179872
u276983152,follow,u21133252
u276983152,follow,u52140322
u276983152,follow,u107991930
u276983152,follow,u108051742
u276983152,follow,u132569641
u276983152,follow,u207138462
u276983152,follow,u410193975
u276983152,follow,u947759960
u276983152,follow,u964327405
u279147035,follow,u5863152
u279147035,follow,u22521283
u279147035,follow,u22598920
u279147035,follow,u24176877
u279147035,follow,u93378883
u279147035,follow,u126611558
u279147035,follow,u152905850
u279461605,follow,u157042531
u279461605,follow,u202220813
u279557700,follow,u146215776
u281234838,follow,u586003
u282523842,follow,u343931635
u284481700,follow,u93378883
u284481700,follow,u126611558
u284481700,follow,u157042531
u284481700,follow,u167823878
u284481700,follow,u356979186
u286841761,follow,u379296310
u289859824,follow,u57573169
u290147254,follow,u22598920
u290147254,follow,u899934248
u290494853,follow,u22598920
u290585680,follow,u157042531
u290585680,follow,u406150965
u290723075,follow,u157042531
u290723075,follow,u242272799
u291403211,follow,u22598920
u291403211,follow,u157042531
u291949510,follow,u7773732
u291949510,follow,u22598920
u291949510,follow,u157042531
u291949510,follow,u356979186
u293394867,follow,u131197741
u293394867,follow,u146215776
u295168932,follow,u286841761
u295168932,follow,u291949510
u295788103,follow,u22598920
u295788103,follow,u93378883
u295788103,follow,u157042531
u295788103,follow,u228711740
u295788103,follow,u379296310
u295788103,follow,u469218793
u296876973,follow,u22598920
u296876973,follow,u131197741
u296876973,follow,u291949510
u298459779,follow,u15922136
u298489056,follow,u131197741
u299837277,follow,u356979186
u300796010,follow,u22521283
u300796010,follow,u47588692
u300796010,follow,u126611558
u300796010,follow,u146215776
u300796010,follow,u210525855
u305476548,follow,u111054613
u308151060,follow,u272911207
u308151060,follow,u356979186
u308672071,follow,u22598920
u308672071,follow,u242272799
u310401703,follow,u37186955
u310496499,follow,u17085112
u312691936,follow,u157042531
u314030119,follow,u157042531
u315436528,follow,u22598920
u317336535,follow,u188043254
u318661130,follow,u129515952
u318949971,follow,u93378883
u320880780,follow,u12179872
u320880780,follow,u22598920
u321257315,follow,u13972932
u321266890,follow,u22598920
u321425967,follow,u769985
u321425967,follow,u17283453
u321425967,follow,u24176877
u321425967,follow,u356979186
u323379897,follow,u157042531
u324440293,follow,u157042531
u326054560,follow,u188043254
u326054560,follow,u469218793
u326716112,follow,u7773732
u326716112,follow,u157042531
u327900613,follow,u22598920
u327900613,follow,u188047458
u331312863,follow,u22598920
u337161930,follow,u22598920
u340346783,follow,u146215776
u343931635,follow,u22598920
u343931635,follow,u282523842
u344525772,follow,u188043254
u344780239,follow,u56336047
u344955391,follow,u22598920
u344955391,follow,u157042531
u346829273,follow,u22598920
u346829273,follow,u43775439
u349204176,follow,u12179872
u349204176,follow,u188043254
u351555225,follow,u22598920
u351555225,follow,u152905850
u351555225,follow,u286841761
u353608206,follow,u157042531
u353768504,follow,u93378883
u356979186,follow,u7773732
u356979186,follow,u12551742
u356979186,follow,u16002194
u356979186,follow,u22598920
u356979186,follow,u131197741
u356979186,follow,u291949510
u361097511,follow,u440128266
u361097511,follow,u499717759
u361784332,follow,u157042531
u363161920,follow,u60490488
u363251033,follow,u131197741
u364851614,follow,u7773732
u364851614,follow,u157042531
u365383515,follow,u157042531
u365993895,follow,u586003
u365993895,follow,u157042531
u365993895,follow,u356979186
u368579486,follow,u7773732
u370625229,follow,u47588692
u370625229,follow,u93378883
u370625229,follow,u131197741
u370625229,follow,u146215776
u370625229,follow,u152905850
u370625229,follow,u157042531
u374488191,follow,u22598920
u377914761,follow,u157042531
u379296310,follow,u146215776
u379296310,follow,u286841761
u379728710,follow,u483227930
u380319760,follow,u152905850
u382178634,follow,u131197741
u382178634,follow,u202220813
u383145557,follow,u188043254
u383292062,follow,u7773732
u384932218,follow,u131197741
u385868840,follow,u17085112
u386779723,follow,u39201963
u387718926,follow,u22598920
u387971079,follow,u146215776
u388348486,follow,u22598920
u389400082,follow,u220859239
u390759955,follow,u22598920
u390759955,follow,u93378883
u390759955,follow,u157042531
u392094997,follow,u586003
u392094997,follow,u22598920
u392094997,follow,u157042531
u392094997,follow,u429414906
u392094997,follow,u543727249
u394004577,follow,u157042531
u394814291,follow,u899934248
u395890746,follow,u57573169
u400741034,follow,u21133252
u400741034,follow,u23770754
u400741034,follow,u128857854
u400741034,follow,u947759960
u401502696,follow,u157042531
u402034337,follow,u125622122
u405035087,follow,u22598920
u405418046,follow,u22598920
u405574548,follow,u39201963
u405574548,follow,u131559802
u405574548,follow,u157042531
u405574548,follow,u379296310
u405611085,follow,u22598920
u405611085,follow,u157042531
u406150965,follow,u586003
u406150965,follow,u188043254
u406150965,follow,u290585680
u406165467,follow,u39201963
u407101499,follow,u22598920
u407101499,follow,u22970058
u407101499,follow,u129515952
u407101499,follow,u146215776
u407101499,follow,u899934248
u407818010,follow,u22598920
u407818010,follow,u228711740
u408087080,follow,u131197741
u410044683,follow,u207490418
u410193975,follow,u586003
u410193975,follow,u7773732
u410193975,follow,u12179872
u410193975,follow,u17421795
u410193975,follow,u37204587
u410193975,follow,u52140322
u410193975,follow,u82118682
u410193975,follow,u125622122
u410193975,follow,u202220813
u410193975,follow,u207490418
u410193975,follow,u276983152
u410193975,follow,u899934248
u410941537,follow,u157042531
u412112516,follow,u22598920
u412112516,follow,u374138547
u412145728,follow,u12179872
u412145728,follow,u22598920
u413296140,follow,u118667244
u414966228,follow,u57573169
u416157197,follow,u118667244
u416194495,follow,u769985
u416194495,follow,u286841761
u416351352,follow,u188043254
u416502198,follow,u202220813
u417280214,follow,u15622858
u418140622,follow,u22598920
u418762910,follow,u157042531
u420995289,follow,u157042531
u422226730,follow,u6082972
u422226730,follow,u22598920
u422226730,follow,u228711740
u422226730,follow,u286841761
u423021992,follow,u157042531
u423410028,follow,u129515952
u423613846,follow,u379296310
u424920096,follow,u84361482
u424920096,follow,u84838434
u424920096,follow,u499933271
u425138781,follow,u22598920
u425138781,follow,u228711740
u425263052,follow,u22598920
u425263052,follow,u196179205
u425263052,follow,u228711740
u425263052,follow,u286841761
u425767265,follow,u156039467
u426178907,follow,u22598920
u426178907,follow,u501066121
u427674701,follow,u157042531
u427676471,follow,u39201963
u428117425,follow,u22598920
u428117425,follow,u157042531
u428117425,follow,u833089766
u428384851,follow,u50594775
u428384851,follow,u469454275
u428434740,follow,u22521283
u428434740,follow,u128857854
u428434740,follow,u131197741
u428434740,follow,u157042531
u428434740,follow,u291949510
u428434740,follow,u356979186
u429414906,follow,u5863152
u429414906,follow,u12551742
u429414906,follow,u19706832
u429414906,follow,u22598920
u429414906,follow,u24176877
u429414906,follow,u93378883
u429414906,follow,u125622122
u429414906,follow,u149248959
u429414906,follow,u392094997
u429414906,follow,u583885189
u429808930,follow,u379296310
u433988089,follow,u22598920
u433988089,follow,u157042531
u433988089,follow,u286690782
u434826176,follow,u12179872
u434826176,follow,u22598920
u434826176,follow,u291949510
u435045600,follow,u15530118
u435224000,follow,u157042531
u436612105,follow,u501066121
u437007483,follow,u157042531
u437007483,follow,u552027659
u437363242,follow,u469454275
u439062828,follow,u78845364
u439875805,follow,u12179872
u440128266,follow,u12179872
u440128266,follow,u22970058
u440128266,follow,u25484842
u440128266,follow,u47588692
u440128266,follow,u131197741
u440128266,follow,u157042531
u440128266,follow,u228711740
u440128266,follow,u356979186
u440184518,follow,u131197741
u440184518,follow,u157042531
u446366385,follow,u586003
u446366385,follow,u15455450
u446366385,follow,u113134931
u446366385,follow,u525408377
u446366385,follow,u947759960
u446590484,follow,u833089766
u447241184,follow,u379296310
u449195625,follow,u586003
u449195625,follow,u16303802
u449195625,follow,u107991930
u449195625,follow,u108051742
u449195625,follow,u964327405
u450630648,follow,u22624920
u450630648,follow,u195763762
u451033303,follow,u22598920
u451033303,follow,u228711740
u451033303,follow,u255499265
u451370524,follow,u22598920
u452828946,follow,u122111595
u453885595,follow,u152905850
u453885595,follow,u469218793
u454200724,follow,u157042531
u455266133,follow,u22598920
u455266133,follow,u24176877
u455266133,follow,u365993895
u455340385,follow,u356979186
u455775628,follow,u22624920
u455775628,follow,u39201963
u455775628,follow,u157042531
u455775628,follow,u356979186
u459628045,follow,u22598920
u465298629,follow,u22598920
u465298629,follow,u356979186
u465431316,follow,u107471115
u465433625,follow,u769985
u466489818,follow,u7773732
u466489818,follow,u22598920
u466489818,follow,u157042531
u468198674,follow,u93378883
u469218793,follow,u6082972
u469454275,follow,u36286962
u471093612,follow,u131197741
u471992869,follow,u188043254
u471992869,follow,u469218793
u471992869,follow,u501066121
u471992869,follow,u833089766
u472765052,follow,u356979186
u472778739,follow,u39201963
u472778739,follow,u149248959
u477087533,follow,u82118682
u479506412,follow,u257111136
u479506412,follow,u525408377
u483227930,follow,u379728710
u483838785,follow,u586003
u483838785,follow,u899934248
u487880355,follow,u483838785
u489345934,follow,u22598920
u491275814,follow,u57573169
u491391312,follow,u629208634
u491690867,follow,u157042531
u494266249,follow,u228711740
u495045945,follow,u22521283
u495045945,follow,u157042531
u495378971,follow,u614133542
u495507361,follow,u146215776
u499933271,follow,u84361482
u499933271,follow,u84838434
u499933271,follow,u424920096
u501066121,follow,u57573169
u501066121,follow,u899934248
u501094162,follow,u986364644
u502315142,follow,u157042531
u502315142,follow,u228711740
u502315142,follow,u379296310
u503425054,follow,u22598920
u504944262,follow,u257400824
u510047880,follow,u22598920
u510047880,follow,u22624920
u510047880,follow,u188043254
u510047880,follow,u607937852
u510047880,follow,u893784643
u513726022,follow,u22598920
u513726022,follow,u157042531
u516038414,follow,u22598920
u517400735,follow,u129515952
u517400735,follow,u157042531
u517400735,follow,u291949510
u517400735,follow,u995328134
u522582939,follow,u22598920
u522582939,follow,u149248959
u522582939,follow,u379296310
u522582939,follow,u501066121
u522925470,follow,u12551742
u522925470,follow,u22598920
u525408377,follow,u586003
u525408377,follow,u769985
u525408377,follow,u15455450
u525408377,follow,u22598920
u525408377,follow,u23770754
u525408377,follow,u69575984
u525408377,follow,u113134931
u525408377,follow,u118197667
u525408377,follow,u132569641
u525408377,follow,u207138462
u525408377,follow,u446366385
u525408377,follow,u479506412
u525408377,follow,u947759960
u526482947,follow,u22598920
u531280420,follow,u22598920
u531280420,follow,u228711740
u533552597,follow,u157042531
u535140940,follow,u22598920
u535140940,follow,u22624920
u539143317,follow,u381384396
u541037205,follow,u22598920
u543301439,follow,u12179872
u543301439,follow,u22598920
u543301439,follow,u93378883
u543301439,follow,u583885189
u543727249,follow,u7773732
u543727249,follow,u392094997
u544470195,follow,u228711740
u549083012,follow,u6082972
u549083012,follow,u146215776
u554309481,follow,u428434740
u558489220,follow,u30638954
u558489220,follow,u180573776
u561814955,follow,u586003
u561814955,follow,u156039467
u561814955,follow,u964327405
u562250174,follow,u157042531
u563022345,follow,u22598920
u563022345,follow,u149248959
u563022345,follow,u469218793
u563022345,follow,u899934248
u574385968,follow,u157042531
u583885189,follow,u586003
u583885189,follow,u12551742
u583885189,follow,u22521283
u583885189,follow,u22598920
u583885189,follow,u24176877
u583885189,follow,u93378883
u583885189,follow,u126611558
u583885189,follow,u226576785
u583885189,follow,u254602977
u583885189,follow,u429414906
u583885189,follow,u543301439
u583885189,follow,u947759960
u583885189,follow,u964327405
u583885189,follow,u974434579
u583885189,follow,u986364644
u585968039,follow,u188043254
u585968039,follow,u833089766
u585968039,follow,u893784643
u586584556,follow,u30638954
u592579646,follow,u220859239
u595539789,follow,u22598920
u600090702,follow,u17426567
u600090702,follow,u226576785
u600090702,follow,u344955391
u600090702,follow,u440128266
u600090702,follow,u475246008
u600090702,follow,u543301439
u600090702,follow,u607937852
u604758810,follow,u107471115
u607937852,follow,u184777483
u610896066,follow,u157042531
u613553896,follow,u552027659
u614133542,follow,u495378971
u621741580,follow,u157042531
u627845498,follow,u157042531
u629208634,follow,u125622122
u629208634,follow,u491391312
u629661106,follow,u149248959
u632045063,follow,u49726434
u632742781,follow,u17426567
u632742781,follow,u129515952
u632742781,follow,u188043254
u632742781,follow,u195763762
u632742781,follow,u291949510
u632742781,follow,u379296310
u632742781,follow,u769388442
u702445104,follow,u483838785
u716206832,follow,u146215776
u734619301,follow,u22598920
u734619301,follow,u22970058
u762202957,follow,u215992174
u769388442,follow,u586003
u770176435,follow,u22598920
u780431689,follow,u791830218
u780431689,follow,u890871740
u787115406,follow,u188043254
u787115406,follow,u379296310
u787115406,follow,u893784643
u791830218,follow,u780431689
u791830218,follow,u890871740
u792517914,follow,u114726248
u792517914,follow,u146215776
u792517914,follow,u157604170
u792517914,follow,u383145557
u800457696,follow,u356979186
u813467726,follow,u22840934
u813467726,follow,u338966793
u819790166,follow,u157042531
u825336607,follow,u188043254
u833089766,follow,u157042531
u835342567,follow,u22624920
u835342567,follow,u67887304
u835342567,follow,u96360063
u835342567,follow,u154547583
u835342567,follow,u188043254
u835342567,follow,u188047458
u835342567,follow,u228711740
u835342567,follow,u833089766
u835342567,follow,u899934248
u835342567,follow,u1001305494
u835763546,follow,u157042531
u845102904,follow,u7773732
u845102904,follow,u16002194
u851100607,follow,u19701419
u851100607,follow,u125622122
u851100607,follow,u947759960
u851233315,follow,u96109716
u851233315,follow,u114726248
u851233315,follow,u131197741
u852611210,follow,u22598920
u868757713,follow,u769985
u868757713,follow,u22598920
u868757713,follow,u146215776
u868757713,follow,u228711740
u868757713,follow,u290585680
u868757713,follow,u312691936
u868757713,follow,u899934248
u885222252,follow,u131197741
u885222252,follow,u157042531
u885222252,follow,u356979186
u890871740,follow,u780431689
u890871740,follow,u791830218
u899934248,follow,u586003
u899934248,follow,u7773732
u899934248,follow,u22598920
u899934248,follow,u24176877
u899934248,follow,u157042531
u899934248,follow,u195763762
u899934248,follow,u410193975
u899934248,follow,u483838785
u899934248,follow,u501066121
u899934248,follow,u947759960
u899934248,follow,u964327405
u908843828,follow,u469218793
u916815853,follow,u91696007
u919599445,follow,u382393
u919599445,follow,u586003
u919599445,follow,u111054613
u919599445,follow,u356979186
u920600658,follow,u146215776
u920600658,follow,u356979186
u920600658,follow,u501066121
u932445193,follow,u157042531
u936597188,follow,u188043254
u947759960,follow,u586003
u947759960,follow,u11990112
u947759960,follow,u15455450
u947759960,follow,u19706832
u947759960,follow,u22598920
u947759960,follow,u51169895
u947759960,follow,u60490488
u947759960,follow,u82062642
u947759960,follow,u105768989
u947759960,follow,u111054613
u947759960,follow,u400741034
u947759960,follow,u400826236
u947759960,follow,u446366385
u947759960,follow,u525408377
u947759960,follow,u964327405
u964327405,follow,u586003
u964327405,follow,u11990112
u964327405,follow,u13972932
u964327405,follow,u16303802
u964327405,follow,u22598920
u964327405,follow,u52140322
u964327405,follow,u72863207
u964327405,follow,u82118682
u964327405,follow,u85850428
u964327405,follow,u86626503
u964327405,follow,u91696007
u964327405,follow,u132569641
u964327405,follow,u206326866
u964327405,follow,u207138462
u964327405,follow,u210525855
u964327405,follow,u276983152
u964327405,follow,u425767265
u964327405,follow,u449195625
u964327405,follow,u947759960
u964996225,follow,u22598920
u964996225,follow,u157042531
u974434579,follow,u22598920
u974434579,follow,u583885189
u977265403,follow,u255499265
u984297403,follow,u22598920
u986364644,follow,u583885189
u991254878,follow,u157042531
u991254878,follow,u833089766
u995328134,follow,u356979186
u1001305494,follow,u93378883
u1001305494,follow,u157042531
u1011395167,follow,u157042531
u1014830304,follow,u52140322
u1017001452,follow,u118197667
u1030992019,follow,u356979186
u1030992019,follow,u409297732
u1030992019,follow,u995328134
u1031110604,follow,u233533428
u1031110604,follow,u379296310
u1038384050,follow,u57573169
u1042842432,follow,u286841761
u1042842432,follow,u483227930
u1062916164,follow,u188043254
u1065760964,follow,u93378883
u1065760964,follow,u379296310
u1089293960,follow,u22970058
u1092912044,follow,u233533428
u1111771471,follow,u286841761
u1126202310,follow,u107471115
u3610511,friend,u5863152
u3610511,friend,u7046912
u3610511,friend,u7773732
u3610511,friend,u12179872
u3610511,friend,u14709812
u3610511,friend,u15391421
u3610511,friend,u19706832
u3610511,friend,u21770069
u3610511,friend,u22598920
u3610511,friend,u22624920
u3610511,friend,u92403540
u3610511,friend,u104566770
u3610511,friend,u118898139
u3610511,friend,u138867555
u3610511,friend,u163479707
u3610511,friend,u222893837
u3610511,friend,u321425967
u3610511,friend,u440691931
u3610511,friend,u443896569
u5656162,friend,u31162918
u5656162,friend,u118898139
u5682702,friend,u206615715
u6015122,friend,u7246122
u6015122,friend,u96360063
u6067292,friend,u5863152
u6067292,friend,u22598920
u6067292,friend,u195763762
u6067292,friend,u455775628
u6140012,friend,u6140012
u6140012,friend,u22203964
u6140012,friend,u34355343
u6140012,friend,u128857854
u6684602,friend,u31102741
u6684602,friend,u84596057
u6684602,friend,u104566770
u6684602,friend,u104897833
u6684602,friend,u113746083
u6684602,friend,u157042531
u6684602,friend,u174747861
u6684602,friend,u183148817
u6684602,friend,u195763762
u6684602,friend,u216522413
u6684602,friend,u232560751
u6684602,friend,u349204176
u6684602,friend,u403766373
u6684602,friend,u425263052
u6684602,friend,u425380217
u6684602,friend,u425840466
u6684602,friend,u428117425
u6684602,friend,u522582939
u6684602,friend,u558489220
u6684602,friend,u593546714
u6684602,friend,u801510450
u6684602,friend,u825336607
u6684602,friend,u876501625
u7046912,friend,u24503
u7046912,friend,u3610511
u7046912,friend,u7773732
u7046912,friend,u8291932
u7046912,friend,u9939012
u7046912,friend,u12179872
u7046912,friend,u12551742
u7046912,friend,u13260592
u7046912,friend,u14057516
u7046912,friend,u14709812
u7046912,friend,u14865840
u7046912,friend,u16591972
u7046912,friend,u18800245
u7046912,friend,u22203964
u7046912,friend,u28342883
u7046912,friend,u36381609
u7046912,friend,u38223194
u7046912,friend,u51150318
u7046912,friend,u56326516
u7046912,friend,u56345134
u7046912,friend,u57573169
u7046912,friend,u59083826
u7046912,friend,u62017536
u7046912,friend,u77165019
u7046912,friend,u81680710
u7046912,friend,u117463248
u7046912,friend,u118339229
u7046912,friend,u118898139
u7046912,friend,u119065059
u7046912,friend,u128587032
u7046912,friend,u160466484
u7046912,friend,u163354973
